Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Late-demographic dividend,LTE,155.5331847,143.3554823,148.477059,157.3043415,169.798884,185.2827667,200.8820277,198.264047,197.9803937,216.1467909,239.902797,260.9863117,293.1117343,364.788613,421.4444759,455.150895,488.7358937,558.9897844,574.0786739,676.1369711,755.8823419,790.2571276,796.5176261,726.1685392,753.9796729,794.3584758,832.2840647,863.6914765,936.6842771,1045.995406,1096.507891,1191.093589,1099.226168,1127.100834,1277.186627,1551.789086,1684.979864,1746.359648,1666.174637,1526.161638,1664.650429,1708.193987,1797.276054,2035.985998,2431.360183,2914.214444,3494.886953,4374.499333,5404.931182,5191.877256,6194.903862,7501.298523,7965.669246,8526.591957,8811.362469,8200.776001,8144.64578,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11984.86857,14357.73679,14341.08306,15712.82376,16554.97139,14252.42853,14879.6803,
Luxembourg,LUX,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4449.540387,4591.747503,5680.129895,7709.729387,9282.808109,9008.02789,9825.238266,10855.98186,13493.85258,15740.2875,17113.84225,14324.89197,13034.81166,12810.21883,12554.41718,12921.95842,18789.65708,23234.56658,26108.34396,27556.36359,34645.14324,37007.43875,40965.74432,41479.0872,45481.8922,52831.25237,52571.93499,47042.34711,47584.46439,51654.4028,48735.99549,48179.42085,52930.64115,65445.88503,75716.35108,80289.69641,89739.7117,106018.4928,114293.8433,103198.6693,104965.3061,115761.5077,106749.0136,113751.8005,119172.7418,101909.8223,102831.3215,
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.270854,2429.591085,2682.316453,2977.148772,3151.325802,3352.731296,3572.80513,4132.349207,5134.905694,6351.080125,7558.742006,9667.9757,14044.01589,16348.53121,12219.37379,11326.21947,13702.68947,13822.80559,15032.22924,15725.01374,13666.58336,14118.06391,
"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,4499.887071,4296.932771,4751.216892,4756.409365,5132.276543,6297.127475,7071.973495,8060.218228,9364.909314,10558.21784,13460.88413,15189.98072,16578.06184,18139.19623,18097.40061,17957.94638,16451.33864,15505.27875,15702.85553,15547.87353,16312.63772,17809.59815,22453.19235,25058.53593,29979.85447,36402.56051,40667.88423,40881.38064,52374.79445,66813.34974,76496.36619,89524.84436,94004.38983,75573.48071,73186.96014,
St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,164.800779,158.9240913,181.1837031,196.5341123,201.2693656,206.4651522,196.3422037,202.9008861,212.810685,232.1985787,246.0880428,265.2671534,302.5983944,364.6223686,438.9164085,502.5448329,523.837337,589.7001079,689.3818559,808.5414825,1077.242942,860.4683258,835.1401895,748.8667871,667.3331806,659.8335018,838.4335711,918.6288626,1063.760775,1068.325714,1202.567531,1263.06008,1295.422632,1195.595322,1322.8704,1428.066182,1556.786387,1393.224149,1469.031945,1444.989055,1332.382358,1336.775376,1413.757176,1721.973863,1948.812275,2013.755559,2191.478567,2494.353552,2884.94776,2861.554005,2834.20472,3039.916016,2904.746728,3111.762887,3154.513484,2847.285569,2832.429777,
Monaco,MCO,,,,,,,,,,,12479.72526,13813.3005,16733.62161,21422.84116,22707.45604,28254.27607,28810.87301,31432.86944,38353.80593,45838.16228,51528.54723,44366.29456,41385.35591,38887.76583,36381.6974,37553.35795,52174.84206,63043.17823,68434.22839,68576.58472,84286.69635,83732.70145,91654.11901,85421.72583,89404.07332,101993.1224,101328.7946,90882.92188,93093.25854,91383.94049,82534.87377,82552.56745,89061.05067,108978.4897,123382.0149,126655.5981,135535.0024,170156.6944,192989.1895,152111.598,144246.3688,162009.8778,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.9873795,462.1720076,528.177763,448.8413622,321.0267965,354.0037319,407.7302432,458.6778168,548.2896867,720.9409321,831.2052862,950.6482044,1230.434685,1695.972811,1525.526119,1631.535832,1970.571373,2046.536787,2243.979662,2244.763762,1832.499052,1900.201479,
Madagascar,MDG,131.993036,133.8475815,138.1198491,138.4071657,142.6593399,144.484655,152.1078201,157.4763871,165.4784551,165.011573,169.0705601,177.49841,193.1285548,231.4361855,261.0353414,302.1494676,280.6790389,294.9339882,324.3844957,408.9374277,463.731466,400.7056031,381.8658013,369.4728714,300.5340906,283.9858034,314.7460511,240.9554524,223.0112764,221.682033,265.6761189,222.1537443,245.8643162,265.9345074,227.8369055,234.4940582,287.3565596,247.1294102,252.4652058,243.2527515,245.9390659,278.5557032,262.2859481,316.7998965,245.1235876,274.8197023,292.1507443,377.8482928,470.733254,415.6893226,412.7309341,454.963464,443.9061001,461.7230722,452.4631926,401.8575951,401.3188701,
Maldives,MDV,,,,,,,,,,,,,,,,,,,,,268.1035209,273.1659313,282.0419145,327.9150538,598.5337551,670.5175128,722.6739964,695.4814816,803.3469679,875.0682067,986.646813,1076.952831,1217.322045,1331.928274,1452.589319,1564.662569,1719.016519,1925.089403,1992.975637,2104.427691,2182.997011,2980.067598,3020.307239,3432.247841,3853.333408,3488.493769,4428.522898,5002.862285,5828.621374,5970.16059,6330.79498,6497.550443,6541.070465,7112.33575,7716.204015,8395.785198,8601.632488,
Middle East & North Africa,MEA,,,,,,,,,247.3650618,268.5171311,291.4879242,327.6491859,388.0852897,509.0036589,904.9927851,961.8839385,1162.225382,1310.339581,1351.144797,1711.90611,2150.384385,2151.385112,2069.081893,2031.813363,1994.306346,1958.538613,1938.327157,1740.1781,1676.131253,1680.8642,2127.546548,2076.757456,2222.21638,2186.032137,2226.571564,2468.99064,2738.610281,2784.719464,2653.544563,2787.296728,3049.618085,3003.453331,2936.281032,3245.761013,3697.425576,4366.550494,5006.134326,5800.93976,7094.53171,6189.336927,7075.594877,8299.195131,8689.334404,8642.947677,8436.965314,7350.734343,7124.688573,
Mexico,MEX,342.0162858,359.2909258,374.4455171,403.8241407,463.8963069,489.2026749,528.9433375,559.908945,600.5567266,644.8533769,683.1021901,729.74332,814.3407663,964.9220948,1218.120581,1445.712432,1421.56765,1271.655281,1552.365938,1987.017317,2802.110517,3522.683309,2392.765705,2006.385943,2317.639947,2384.584027,1639.850882,1742.339898,2231.183287,2664.069946,3077.745071,3611.444014,4093.393831,5562.475854,5710.055487,3655.597592,4153.147901,4939.823744,5079.972214,5777.231681,6720.902113,7031.378864,7106.082019,6751.998987,7199.059665,7986.798439,8767.920258,9330.341687,9689.052887,7748.123301,8959.581416,9834.472689,9820.532572,10298.86766,10452.27766,9143.128494,8201.306253,
Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,972.6272223,1047.644764,1196.520692,1234.758349,1144.679519,1392.622625,1494.152255,1604.248462,1588.990265,1659.182206,1702.052604,1844.201871,1987.31218,2136.846268,2356.757816,2156.728468,2056.200186,2093.444391,2073.367384,2126.91386,2206.697584,2391.485486,2434.714867,2517.694051,2646.133897,2758.489189,2893.369359,2928.130147,2917.262997,3142.609442,3286.416581,3513.962364,3617.752354,3461.645053,3385.904065,3448.535786,
Middle income,MIC,146.0669392,138.827152,142.1940056,148.2910576,163.6107016,176.2563299,177.8215529,178.8795057,184.9666073,201.9164295,216.2386066,227.7215524,248.8767127,308.3644578,386.6926198,418.4863282,445.1932398,490.979372,521.3986448,609.3497049,699.6224981,740.0111936,720.0153561,693.9134639,692.5704321,715.7938468,732.4971158,738.1820244,782.8962323,817.8604741,903.9327288,948.1266163,923.599823,969.6178124,1039.216712,1144.296926,1228.117273,1280.199741,1222.823455,1176.601337,1265.878091,1263.640602,1272.008169,1421.644249,1666.982598,1962.660489,2305.757559,2827.700659,3356.956416,3235.701169,3913.22049,4573.469083,4803.85864,5039.635738,5152.034291,4831.532381,4781.420377,
"Macedonia, FYR",MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240.139214,2355.260215,1164.914921,1285.362426,1706.244683,2243.474529,2222.813128,1868.030611,1774.822037,1814.512523,1854.145956,1815.920091,1961.203736,2408.80011,2762.561701,3037.754585,3325.613242,4036.140237,4793.292959,4543.890244,4542.904104,5064.041106,4698.689476,5211.4992,5469.217898,4834.136723,5237.14767,
Mali,MLI,,,,,,,,48.27986548,59.46752756,57.99180012,60.47565,71.15470324,79.15748792,90.10019367,84.59764892,128.151032,142.3768854,156.402827,178.9854422,229.3402096,248.1889337,212.7326099,180.5381889,172.0320335,160.2528428,177.7599163,232.8253037,259.1339158,265.140308,262.5685977,316.8165941,314.8369994,319.191412,309.515078,222.5767979,281.7886811,282.081344,266.668047,281.3221274,322.53868,269.3483829,306.8473237,334.2024016,391.7912801,439.3572924,487.9402556,521.6425796,595.6368319,689.6784228,697.0153124,708.3707632,835.0889098,777.3476868,777.6059139,825.5729915,729.7205338,780.5071109,
Malta,MLT,,,,,,,,,,,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7558.277383,8220.245518,7296.310144,8000.518005,9114.358065,9397.800918,9679.882857,10183.67599,10648.9889,11039.05651,11021.78636,11843.93902,13689.98999,15109.05497,15835.34667,16671.5672,19375.5696,21928.70067,20675.58259,21087.79469,22821.8407,21930.80836,23930.18808,26180.92599,23819.4636,25058.17061,
Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.1874804,138.9249275,143.7760051,219.782326,219.8156688,247.2427006,296.9007284,410.4500001,643.9513703,741.0777116,987.7365832,1186.423937,1171.508257,1168.803947,1262.893782,1194.590137,1275.017608,
Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.132504,1197.759578,1337.703877,1519.732759,1529.93285,1522.974294,1580.497972,1607.890245,1634.326636,1559.051733,1728.645041,1945.854198,2255.179123,2573.939569,3115.507626,3788.403802,3580.653159,4061.413671,4614.810531,4790.862173,4615.982237,4373.828063,3933.950105,,
Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.042893,1909.583957,2106.243274,2789.10735,3380.199535,3674.617924,4383.595097,5957.145693,7325.703474,6698.079439,6682.281158,7318.742449,6586.719209,7186.429787,7378.345289,6461.192554,6701.00008,
Mongolia,MNG,,,,,,,,,,,,,,,,,,,,,,1332.640563,1435.767097,1495.015749,1121.664164,1137.690354,1465.448402,1485.539626,1533.445039,1670.69287,1172.443066,1072.635835,587.3013993,339.5199868,405.9718115,631.9148653,580.9110949,505.602916,477.3497294,445.0069434,474.2133361,524.0145924,571.501883,646.0561295,797.8377432,998.8226671,1334.651896,1634.081431,2139.625631,1717.898761,2650.353659,3769.595255,4368.082248,4385.379355,4181.583321,3944.180039,3686.451698,
Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18672.83277,18376.79096,18427.42488,16644.70382,16048.50214,15761.26225,16350.05485,14279.55599,14681.02308,13628.08166,13980.41625,14434.82123,15348.46148,16819.9066,,
Mozambique,MOZ,,,,,,,,,,,,,,,,,,,,,297.6188829,291.5253917,291.0872128,255.6884981,262.6598689,343.1994566,402.5654505,180.7958247,161.0123545,177.1997292,189.6245382,240.1242747,162.8269598,163.6143937,161.7048809,160.0176177,216.8754283,253.1096478,284.373291,301.539472,277.6486591,256.4414872,262.8840551,283.8911588,336.3318145,369.1545359,385.7567141,422.1461573,503.1277109,463.852618,419.2258149,526.5313517,566.0513873,605.9856081,623.2871141,528.3125597,382.0693304,
Mauritania,MRT,107.9150268,121.9696783,122.2522703,121.5762944,157.6110412,174.0960887,176.4789416,181.7203477,194.4430503,178.9259649,182.2149847,191.9356585,217.5880401,266.1606145,321.3321701,358.1858428,383.4616262,384.1278677,375.8763759,432.0871251,462.191764,473.732776,461.6351803,471.3744343,422.4385469,385.9978943,441.1599122,486.2807331,497.8557003,496.7178639,502.2317528,692.3496476,683.833774,568.2107979,581.9098343,608.1869747,601.7734654,567.2228466,539.4253598,534.7159444,477.4761024,464.229758,460.9542322,528.5806613,602.547286,697.7451989,944.1304851,1013.31028,1167.535689,1046.838051,1203.383675,1393.261593,1364.283745,1450.578038,1326.668802,1158.256469,1077.556136,
Mauritius,MUS,,,,,,,,,,,,,,,,,779.9071319,897.6704136,1092.267744,1280.392446,1176.498054,1170.05342,1091.099714,1093.009079,1032.312731,1058.904835,1428.532921,1822.977964,2054.643747,2084.257805,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3651.232286,3861.032414,3792.182152,3957.512906,4623.347642,5229.876738,5116.045424,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9252.110724,9627.595785,
Malawi,MWI,45.03408933,47.18352826,48.38765973,49.28056241,49.13441001,56.53576519,62.62444518,63.30653807,56.09236569,59.27165168,63.10547274,77.27056811,83.5631249,88.91486015,106.7102187,115.8547358,122.8864353,143.271619,163.4249423,176.7856638,200.8187573,195.6022859,181.9882484,183.6299775,175.1796248,156.8899624,155.2294352,145.696775,159.7700814,174.8498276,199.287272,228.5552393,184.9518703,212.246564,120.6292554,141.0275216,225.626776,256.5280662,163.5335889,160.7988768,153.2594872,146.7615397,290.9798977,260.1052517,274.2256294,280.3673842,297.6971211,320.2227274,372.842678,420.7379657,458.8681744,512.1254051,374.5018802,332.9223039,354.7253961,362.6575444,300.7948251,
Malaysia,MYS,234.9168929,225.9164441,230.2479322,279.7084079,289.0049804,310.3277629,321.0974731,317.4289184,323.4082024,347.3786592,357.6618643,383.6748013,445.3511803,661.0192698,799.9231515,764.5550632,886.2154728,1027.274198,1246.535891,1576.029369,1774.73631,1769.126939,1852.330981,2047.882636,2234.356477,2000.145978,1728.543559,1947.442371,2071.45488,2215.3645,2440.591801,2652.144224,3111.976879,3431.370186,3726.340667,4328.000018,4797.291371,4637.320481,3263.520983,3493.465229,4045.170471,3915.115046,4167.364387,4463.675893,4955.477743,5593.822995,6222.982955,7269.17114,8513.629541,7326.744435,9071.356987,10405.12062,10779.49641,10882.27842,11183.96191,9643.644683,9502.568396,
North America,NAC,2942.62887,2990.766281,3153.88605,3281.351235,3478.085861,3727.140165,4040.87901,4227.761864,4575.14811,4906.852508,5140.490459,5525.142965,6017.694952,6657.814444,7222.982749,7787.748573,8627.878194,9414.663527,10441.60877,11531.25921,12454.59512,13827.11833,14242.80861,15347.14153,16809.36509,17855.70724,18651.91897,19720.68569,21224.34569,22694.96805,23696.37127,24131.30752,25021.26256,25822.08039,26988.83444,27968.72921,29189.84619,30604.98659,31761.24161,33397.98091,35242.0642,35942.43627,36794.85361,38550.0799,40948.23418,43514.08192,45849.04082,47723.72747,48232.31001,46394.38485,48289.7003,50024.8203,51560.70464,52755.77925,54187.49409,54918.08328,55927.85589,
Namibia,NAM,,,,,,,,,,,,,,,,,,,,,2404.416189,2184.335068,2014.538154,2134.995392,1764.477192,1407.100937,1522.089666,1854.312603,1924.062118,1873.137121,1982.325243,2055.440991,2278.046521,2063.14806,2263.400295,2381.645435,2311.96379,2332.383578,2113.442775,2055.364975,2057.995057,1834.294086,1713.047594,2482.36862,3288.257373,3573.146387,3881.209535,4202.510968,4029.065061,4153.497885,5191.583081,5600.971392,5749.404752,5488.131712,5421.343953,4737.669906,4140.461932,
New Caledonia,NCL,,,,,,1763.475067,1756.219653,1865.665999,2165.901146,2529.89264,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541117,6158.946739,6152.782529,7561.192276,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,,,
Niger,NER,132.6521624,139.3414016,148.1921633,158.7212096,153.2662561,172.0477428,174.3640208,160.5992848,150.3875647,142.7046327,144.0903774,149.5470627,155.7817761,193.0607806,203.5721367,202.2621329,199.5377624,235.1988025,313.916162,362.5118996,418.8620682,352.1887256,318.0155637,276.1299894,217.435793,208.299141,267.5517063,304.890163,302.4243608,280.5468546,309.5864642,281.3964667,274.2860354,181.6903803,170.8094085,198.4528096,202.4214038,181.2955353,196.7250241,184.3464766,158.4055972,165.2507247,177.8208384,215.8050408,232.5661574,250.0383731,258.0463873,292.55962,354.8185998,341.2894618,348.151511,375.5819866,391.5155024,416.1400838,430.6046498,358.9970301,363.2269739,
Nigeria,NGA,92.96180015,96.98043004,104.3885334,107.5421085,113.170338,117.1902853,124.309273,99.40683273,97.20214781,121.2460377,224.107455,160.253709,209.2374936,252.2502423,402.8734797,438.3362614,556.660776,536.1150956,527.1466422,661.9842826,873.960732,809.1471723,663.4249788,446.1433411,349.7129563,345.3275643,241.4572479,273.4705815,257.2923062,260.9869968,322.8411826,280.3020315,292.361272,153.6467192,171.6697463,264.2956342,315.9670713,315.5522291,274.9873911,300.6090075,379.1193264,351.7996666,459.4572117,512.650719,648.8150852,807.8938738,1019.743286,1136.829645,1383.893354,1097.661422,2327.32067,2527.942003,2755.297787,2996.964302,3221.678128,2655.157977,2177.98517,
Nicaragua,NIC,126.1366951,131.4055526,140.6217175,150.7088641,170.8059106,274.6701407,285.460204,300.0944511,308.3594164,321.5506251,323.8342756,334.2848392,345.4592015,415.8849067,560.8352847,568.6710637,640.6976642,753.1954205,698.8733558,483.9027083,673.6639992,732.4357002,717.5512272,777.6046366,858.0547122,723.5779033,760.0141401,991.8285506,662.9544558,249.8442755,243.5612606,351.3981713,413.9194976,396.797132,854.5499049,897.7158111,916.5187095,917.1288401,951.8733523,981.0204892,1016.020743,1043.600758,1010.147277,1015.565314,1091.505157,1175.116225,1240.992617,1344.301871,1518.805386,1464.497754,1526.497938,1682.957924,1792.038045,1847.198049,1975.464707,2095.966488,2151.382047,
Netherlands,NLD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2889.714799,3335.493613,4052.06603,5277.350026,6358.772384,7241.886068,7824.532711,9049.812484,11036.70732,12635.19573,13615.83707,11373.41269,10931.33842,10544.0459,9849.821967,9799.443038,13607.92719,16496.29599,17518.02876,17175.64537,21019.12567,21454.86289,23598.95076,22827.30004,24331.75402,28884.71352,28698.66602,26404.98673,27533.60679,27951.73429,25921.12794,26584.12169,28817.32321,35245.16407,39954.64222,41577.16009,44453.97119,51241.31562,56928.82048,51900.34009,50338.25483,53540.60536,49474.70561,51574.48942,52157.40687,44292.88473,45294.78,
Norway,NOR,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.19739,37321.44339,36628.51742,34788.77856,36371.39579,38146.71539,38549.58934,43061.15038,50111.65445,57570.26916,66775.3944,74114.69715,85128.65759,96880.50961,80017.77681,87646.75346,100574.9861,101563.7027,102910.435,97005.49856,74505.24654,70812.47742,
Nepal,NPL,50.51514045,52.04188062,55.28503689,47.09394715,46.2425117,67.37087014,81.62208929,74.40019184,66.95083825,67.05299289,72.17706561,72.09916683,81.93164703,76.15393652,93.39845199,118.2508817,106.6574596,99.26570379,112.6407628,127.087889,130.5794725,149.2282657,153.4820036,153.1933431,157.8986466,156.656353,166.7014708,169.1704562,195.0920171,192.7037175,193.4761241,203.7653978,172.0062101,180.109746,194.8890676,205.6938414,206.4330066,219.684466,212.4689465,215.9805921,231.4255004,248.6183539,246.3075621,253.7200412,287.4001056,317.089198,348.6314534,393.8843518,473.8444409,480.7200909,592.1835216,692.1166842,681.7925868,688.6172788,706.2386977,743.7653489,729.5325011,
Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.063733,3914.956935,4416.728353,4912.599558,7233.946609,10099.422,10036.18321,9872.638314,8052.888385,7821.298918,
New Zealand,NZL,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,,2773.323107,3294.648943,4323.196535,4610.570426,4171.76974,4373.840998,4950.588205,5936.98526,6667.816472,7467.478059,7813.887543,7656.475732,7598.106618,6713.599457,7600.72277,9427.716616,12331.29492,13758.95945,13312.38559,13663.2011,12230.07345,11792.98869,13094.19063,15280.48144,17400.42018,18794.43604,17474.02032,14738.44557,15322.08851,13641.10272,13882.85683,16874.31232,21913.70817,25420.39935,27750.89515,26670.86452,32509.73471,31287.77865,28200.94193,33691.34837,38426.55081,39970.25624,42889.88141,44503.24673,38201.89037,39426.6235,
OECD members,OED,1358.103332,1405.491286,1497.391842,1592.291025,1717.341815,1841.155745,1997.827539,2119.910614,2275.022964,2467.250676,2677.289174,2930.202349,3360.851989,4017.515194,4452.47402,4934.859284,5299.786211,5921.221529,7045.398103,8064.296643,8871.431483,8952.930956,8743.961066,8963.920561,9306.072372,9744.677148,11722.03401,13465.81505,15077.54339,15670.02691,17507.44991,18352.91061,19553.80472,19674.84488,20839.32391,22776.57727,22802.31332,22287.05771,22355.6878,23329.94051,23659.63502,23275.07485,24115.43005,26830.12608,29656.76368,31126.9115,32576.88491,35346.18822,37121.26365,34481.87088,35889.11989,38363.45357,38044.64842,38252.27732,38738.82896,36280.54091,36741.36108,
Oman,OMN,,,,,,101.2586931,105.557345,162.323339,277.9071874,342.4750102,354.0772092,401.8977815,472.5216013,598.5617338,1954.892436,2377.09138,2760.526606,2803.382615,2653.274002,3419.281382,5181.799286,5947.236986,5855.867794,5828.050235,6164.145278,6677.380582,4691.19435,4822.12278,4997.399384,5382.717069,6448.131243,5988.83521,6278.636662,6029.169254,6013.166677,6261.719017,6830.596669,7039.577431,6254.953411,6967.059664,8601.185906,8476.610511,8629.101774,9069.810206,10129.28886,12376.97936,14408.0505,15805.13226,22075.03536,16784.34616,19280.74739,20986.00036,22134.91006,21268.7564,20458.45226,16627.36433,14982.35792,
Other small states,OSS,,,,,,,,,,,280.8914624,326.664843,387.4678002,549.7393458,992.4115851,1085.242882,1322.548511,1460.569128,1579.94976,2008.999999,2728.280217,2680.735314,2475.32303,2281.433775,2241.58836,2075.903931,2046.194932,2365.27185,2589.829085,2645.789006,3094.183866,3118.353802,3337.888998,3120.187038,3212.709976,3618.697658,3755.993834,3847.834565,3704.792772,3913.026878,4355.718915,4251.123457,4500.521096,5469.794626,6640.15467,7878.109342,9035.957783,10775.76204,12831.72149,10740.19843,12186.30734,14720.79199,15017.67629,15316.03511,15452.42229,12555.74778,11965.56091,
Pakistan,PAK,82.5472458,88.17241935,89.83771215,93.98868739,103.5360362,115.7377622,123.902569,138.1543862,146.9792196,152.6805029,172.6107392,177.6271771,151.7667702,100.3002884,135.2384426,169.7912357,193.8360824,213.2045555,243.460837,260.7990451,303.4489557,348.2239075,368.2144528,332.4759569,349.1223981,337.726019,334.8475502,339.0848412,379.13579,384.086429,371.5726219,410.4740209,427.5727635,440.9293265,433.2885836,493.661508,502.7867074,483.6529366,470.2489295,465.0757661,533.8624114,510.6568157,499.8600033,563.594342,649.8048233,711.4699463,873.7702727,950.4327931,1039.312088,1006.603999,1040.142268,1226.215314,1261.208967,1272.441061,1316.980966,1431.244865,1468.192946,
Panama,PAN,474.1258217,513.2890616,542.3615633,583.4445276,608.1266905,648.4622242,686.0911919,742.1273799,775.6495804,827.1744468,889.2300989,974.9232782,1040.786362,1157.590476,1287.911752,1395.42581,1444.696568,1489.894335,1721.694229,1918.076369,2332.021482,2577.617944,2782.161002,2791.671155,2848.950175,2947.590611,2996.523014,2945.07659,2492.079094,2446.163181,2603.781289,2803.871581,3122.003689,3339.838168,3489.065313,3494.436934,3529.78532,3741.242759,3974.650657,4082.614583,4060.299035,4046.372833,4126.140671,4267.13578,4591.892776,4916.54886,5348.518399,6068.086607,6973.92804,7429.628274,7937.259931,9270.723171,10589.82713,11685.97983,12593.73704,13134.04367,13680.23601,
Peru,PER,255.6183698,280.1533375,308.5978735,328.5083821,386.216477,445.1243163,511.9706338,505.1467462,454.1875372,494.5838639,557.0935265,604.887642,653.0061525,760.980742,934.3079462,1108.156436,1019.680967,910.2853279,757.7294725,943.1428303,1044.639888,1216.753014,1195.754399,929.5399992,921.4682401,846.7057699,762.354475,1012.252687,738.3780955,1052.913452,1210.005978,1555.980937,1589.441715,1516.466712,1900.224535,2217.784681,2260.637733,2342.06999,2202.461226,1963.410567,1996.719689,1981.243653,2059.192958,2180.250997,2448.143899,2754.780029,3171.498056,3611.21047,4208.878011,4166.093387,5022.493191,5771.565878,6387.785281,6583.116248,6491.05245,6030.343259,6045.650077,
Philippines,PHL,254.4270713,267.1477741,156.6821543,168.0169674,175.9311979,187.1130075,199.9355679,207.4273438,224.6232985,241.702003,186.7687599,201.0337488,211.4010317,258.3627432,343.2416776,360.6713782,402.6632806,450.1249996,506.0851717,596.3952749,684.6543822,731.7250081,741.7871342,645.4602926,594.0255763,565.7634673,535.2358351,579.2011114,643.8152509,704.9820782,715.3105853,715.1419199,814.0752868,815.7221676,939.1559312,1061.347868,1159.589292,1127.003716,966.708438,1087.237365,1038.910977,957.2807441,1000.068135,1010.553196,1079.03715,1194.697155,1391.772325,1672.685433,1919.466195,1825.341521,2129.499242,2352.518156,2581.818554,2760.289146,2842.938353,2878.33837,2951.071929,
Palau,PLW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.970308,5419.090087,5187.555052,4644.902705,4970.070213,5520.025503,6116.273812,6246.923798,6333.405312,6011.176439,7786.179922,8245.722531,8352.917135,8116.751269,8851.747122,9710.640008,9729.162502,9743.487771,9793.355745,9163.307443,8978.993649,9704.35458,10318.91319,10932.12237,11894.37755,13500.5637,13626.00567,
Papua New Guinea,PNG,114.636032,119.316939,124.6888138,128.9990429,139.6452719,153.9032989,170.7971238,188.3630032,201.847992,223.6666994,255.3967011,276.8295839,322.8759942,475.9359465,523.6326971,471.3403919,511.2219412,539.785109,623.3364259,713.7768393,770.4656712,735.0569773,677.6681298,712.9910052,690.9848221,638.6171017,679.7059451,786.4138776,891.5438456,843.2600915,746.5073779,856.2844885,965.2661878,1069.551098,1153.448535,947.2521533,1026.490809,957.6510705,716.1785447,640.286085,631.9468526,539.0041528,511.6650773,588.3582595,637.3616215,770.5773486,854.3469021,956.6608952,1178.702469,1166.66337,1366.879112,1770.867119,2071.318741,2029.953604,2182.716565,,,
