loser_age,loser_id,loser_name,loser_rank,winner_age,winner_id,winner_name,winner_rank
26.50787132,200082,Kristie Boogert,85,17.03216975,200079,Kim Clijsters,30
27.77549624,200089,Miriam Oremans,110,17.18822724,200120,Jelena Dokic,29
21.39356605,200078,Barbara Schwartz,122,23.22518823,200062,Kristina Brandi,48
25.24298426,200010,Rita Grande,59,24.35318275,200100,Amanda Hopmans,81
24.27652293,200032,Barbara Schett,15,27.29089665,200036,Nicole Pratt,56
18.03148528,200069,Nadia Petrova,57,27.65229295,200059,Ruxandra Dragomir Ilie,33
22.11635866,200050,Sandra Kleinova,108,21.51129363,200098,Henrieta Nagyova,70
21.87268994,200114,Patricia Wartusch,74,18.05065024,200003,Justine Henin,97
26.02874743,200012,Jana Nejedly,71,19.71800137,200001,Martina Hingis,1
23.07186858,200009,Tamarine Tanasugarn,39,21.33607118,200072,Cara Black,49
27.67967146,200057,Erika De Lone,69,24.22450376,200077,Jennifer Capriati,18
17.03216975,200079,Kim Clijsters,30,21.51403149,200067,Patty Schnyder,34
17.18822724,200120,Jelena Dokic,29,23.22518823,200062,Kristina Brandi,48
24.35318275,200100,Amanda Hopmans,81,27.29089665,200036,Nicole Pratt,56
21.51129363,200098,Henrieta Nagyova,70,27.65229295,200059,Ruxandra Dragomir Ilie,33
18.05065024,200003,Justine Henin,97,28.21081451,200016,Sandrine Testud,10
21.33607118,200072,Cara Black,49,19.71800137,200001,Martina Hingis,1
21.51403149,200067,Patty Schnyder,34,24.22450376,200077,Jennifer Capriati,18
27.29089665,200036,Nicole Pratt,56,23.22518823,200062,Kristina Brandi,48
28.21081451,200016,Sandrine Testud,10,27.65229295,200059,Ruxandra Dragomir Ilie,33
24.22450376,200077,Jennifer Capriati,18,19.71800137,200001,Martina Hingis,1
23.22518823,200062,Kristina Brandi,48,27.65229295,200059,Ruxandra Dragomir Ilie,33
27.65229295,200059,Ruxandra Dragomir Ilie,33,19.71800137,200001,Martina Hingis,1
25.07323751,200085,Ai Sugiyama,20,27.16769336,200080,Dominique Monami,15
21.02121834,200070,Anne Gaelle Sidot,25,21.44010951,200109,Nathalie Dechy,21
25.65639973,200081,Anke Huber,9,27.86310746,200041,Amy Frazier,26
26.97330595,200020,Lisa Raymond,24,28.77481177,200064,Amanda Coetzer,13
21.5633128,200110,Fabiola Zuluaga,35,27.40588638,200036,Nicole Pratt,50
17.14715948,200079,Kim Clijsters,34,28.29021218,200049,Conchita Martinez,6
24.44900753,200039,Chanda Rubin,19,28.32580424,200016,Sandrine Testud,11
24.39151266,200032,Barbara Schett,16,23.96440794,200063,Tatiana Panova,49
18.7926078,200108,Elena Dementieva,32,22.53524983,200031,Meilen Tu,107
24.78850103,200124,Anne Kremer,47,32.78850103,200097,Nathalie Tauziat,8
24.3394935,200077,Jennifer Capriati,17,24.89527721,200048,Elena Likhovtseva,23
19.62491444,200083,Alexandra Stevenson,87,19.14852841,200113,Anna Kournikova,18
27.16769336,200080,Dominique Monami,15,19.8329911,200001,Martina Hingis,1
21.44010951,200109,Nathalie Dechy,21,27.86310746,200041,Amy Frazier,26
28.77481177,200064,Amanda Coetzer,13,20.12046543,200748,Venus Williams,3
27.40588638,200036,Nicole Pratt,50,28.29021218,200049,Conchita Martinez,6
23.96440794,200063,Tatiana Panova,49,28.32580424,200016,Sandrine Testud,11
22.53524983,200031,Meilen Tu,107,26.66119097,200652,Monica Seles,5
24.89527721,200048,Elena Likhovtseva,23,32.78850103,200097,Nathalie Tauziat,8
24.14510609,200128,Lindsay Davenport,2,19.14852841,200113,Anna Kournikova,18
19.8329911,200001,Martina Hingis,1,27.86310746,200041,Amy Frazier,26
28.29021218,200049,Conchita Martinez,6,20.12046543,200748,Venus Williams,3
28.32580424,200016,Sandrine Testud,11,26.66119097,200652,Monica Seles,5
32.78850103,200097,Nathalie Tauziat,8,19.14852841,200113,Anna Kournikova,18
27.86310746,200041,Amy Frazier,26,20.12046543,200748,Venus Williams,3
19.14852841,200113,Anna Kournikova,18,26.66119097,200652,Monica Seles,5
26.66119097,200652,Monica Seles,5,20.12046543,200748,Venus Williams,3
23.77275838,201824,Gisela Riera Roura,170,22.57084189,200054,Sylvia Plischke,33
21.07597536,200749,Samantha Reeves,150,23.31827515,201862,Vanessa Menga,297
23.94524298,200727,Adriana Serra Zanetti,141,23.81930185,200071,Lenka Nemeckova,127
22.0752909,200015,Petra Mandula,109,23.6440794,200107,Paola Suarez,64
22.6255989,200060,Tathiana Garbin,81,25.42368241,200066,Cristina Torrens Valero,52
21.09240246,202173,Joana Cortez,281,21.01026694,200767,Holly Parkinson,110
20.25735797,200765,Katalin Marosi,136,26.4476386,200682,Joannette Kruger,126
24.89801506,200010,Rita Grande,75,28.67624914,200026,Florencia Labat,98
27.08281999,201072,Eva Bes Ostariz,161,22.00136893,200119,Rita Kuti Kis,74
22.71321013,202031,Rosa Maria Andres Rodriguez,155,20.84052019,200046,Meghann Shaughnessy,83
20.5229295,201938,Ainhoa Goni Blanco,200,22.75427789,200090,Anca Barna,130
20.3340178,200025,Ludmila Cervanova,105,24.52566735,200106,Angeles Montolio,58
25.72758385,200024,Maria Vento Kabchi,95,23.60027379,200022,Emmanuelle Gagliardi,67
25.73305955,200087,Seda Noorlander,94,23.92881588,200055,Mariana Diaz Oliva,107
21.79329227,201863,Alice Canepa,184,21.52772074,200114,Patricia Wartusch,72
23.07186858,200121,Alina Jidkova,106,21.10335387,200110,Fabiola Zuluaga,42
23.31827515,201862,Vanessa Menga,297,22.57084189,200054,Sylvia Plischke,33
23.81930185,200071,Lenka Nemeckova,127,23.6440794,200107,Paola Suarez,64
21.01026694,200767,Holly Parkinson,110,25.42368241,200066,Cristina Torrens Valero,52
28.67624914,200026,Florencia Labat,98,26.4476386,200682,Joannette Kruger,126
20.84052019,200046,Meghann Shaughnessy,83,22.00136893,200119,Rita Kuti Kis,74
24.52566735,200106,Angeles Montolio,58,22.75427789,200090,Anca Barna,130
23.92881588,200055,Mariana Diaz Oliva,107,23.60027379,200022,Emmanuelle Gagliardi,67
21.10335387,200110,Fabiola Zuluaga,42,21.52772074,200114,Patricia Wartusch,72
22.57084189,200054,Sylvia Plischke,33,23.6440794,200107,Paola Suarez,64
25.42368241,200066,Cristina Torrens Valero,52,26.4476386,200682,Joannette Kruger,126
22.75427789,200090,Anca Barna,130,22.00136893,200119,Rita Kuti Kis,74
21.52772074,200114,Patricia Wartusch,72,23.60027379,200022,Emmanuelle Gagliardi,67
26.4476386,200682,Joannette Kruger,126,23.6440794,200107,Paola Suarez,64
23.60027379,200022,Emmanuelle Gagliardi,67,22.00136893,200119,Rita Kuti Kis,74
23.6440794,200107,Paola Suarez,64,22.00136893,200119,Rita Kuti Kis,74
21.0294319,200072,Cara Black,45,24.02737851,200039,Chanda Rubin,23
25.23477071,200081,Anke Huber,17,27.44147844,200041,Amy Frazier,19
26.74606434,200080,Dominique Monami,20,27.90417522,200016,Sandrine Testud,11
21.20465435,200098,Henrieta Nagyova,44,19.53182752,200092,Sandra Nacuk,113
17.97399042,200002,Mirjana Lucic,50,20.8788501,200046,Meghann Shaughnessy,91
27.86858316,200049,Conchita Martinez,7,21.01848049,200109,Nathalie Dechy,26
23.11019849,200121,Alina Jidkova,103,18.72689938,200113,Anna Kournikova,10
24.47364819,200048,Elena Likhovtseva,18,22.6091718,200054,Sylvia Plischke,32
26.55167693,200020,Lisa Raymond,27,24.65160849,200085,Ai Sugiyama,22
21.04859685,200767,Holly Parkinson,106,23.96988364,200032,Barbara Schett,13
22.12183436,200007,Silvija Talaja,25,26.23956194,200652,Monica Seles,9
19.20328542,200083,Alexandra Stevenson,39,23.91786448,200077,Jennifer Capriati,14
24.02737851,200039,Chanda Rubin,23,19.41136208,200001,Martina Hingis,1
27.44147844,200041,Amy Frazier,19,27.90417522,200016,Sandrine Testud,11
19.53182752,200092,Sandra Nacuk,113,25.11978097,200096,Mary Pierce,6
20.8788501,200046,Meghann Shaughnessy,91,21.01848049,200109,Nathalie Dechy,26
22.6091718,200054,Sylvia Plischke,32,18.72689938,200113,Anna Kournikova,10
29.46748802,200112,Julie Halard Decugis,8,24.65160849,200085,Ai Sugiyama,22
23.96988364,200032,Barbara Schett,13,26.23956194,200652,Monica Seles,9
23.91786448,200077,Jennifer Capriati,14,23.72347707,200128,Lindsay Davenport,2
27.90417522,200016,Sandrine Testud,11,19.41136208,200001,Martina Hingis,1
21.01848049,200109,Nathalie Dechy,26,25.11978097,200096,Mary Pierce,6
24.65160849,200085,Ai Sugiyama,22,18.72689938,200113,Anna Kournikova,10
26.23956194,200652,Monica Seles,9,23.72347707,200128,Lindsay Davenport,2
25.11978097,200096,Mary Pierce,6,19.41136208,200001,Martina Hingis,1
18.72689938,200113,Anna Kournikova,10,23.72347707,200128,Lindsay Davenport,2
22.52429843,200030,Miroslava Vavrinec,109,23.53182752,200062,Kristina Brandi,30
23.34017796,200747,Haruka Inoue,236,24.28199863,201085,Shinobu Asagoe,69
20.83504449,200023,Bryanne Stewart,163,26.23956194,200047,Pavlina Nola,104
22.70225873,200125,Corina Morariu,48,24.35865845,201087,Mashona Washington,119
17.81793292,201309,Tatiana Perebiynis,182,21.49212868,200046,Meghann Shaughnessy,45
20.90896646,200765,Katalin Marosi,110,20.29568789,200126,Marissa Gould,81
24.70910335,200774,Vanessa Webb,121,24.5229295,200713,Yuka Yoshida,138
22.50787132,200068,Lilia Osterloh,47,22.46406571,201323,Saori Obata,221
27.09924709,200682,Joannette Kruger,61,24.23271732,200040,Anna Smashnova,46
20.76112252,201418,Ting Li,322,23.37303217,200045,Tara Snyder,114
26.61190965,200075,Jing Qian Yi,77,18.61738535,201419,Na Li,133
22.65297741,200119,Rita Kuti Kis,58,18.75427789,201204,Iroda Tulyaganova,117
26.34907598,200697,Janette Husarova,190,19.45516769,201295,Wynne Prakusya,122
20.69267625,200123,Marlene Weingartner,108,25.54962355,200010,Rita Grande,62
23.96440794,200091,Janet Lee,126,17.49486653,200120,Jelena Dokic,31
24.28199863,201085,Shinobu Asagoe,69,23.53182752,200062,Kristina Brandi,30
24.35865845,201087,Mashona Washington,119,26.23956194,200047,Pavlina Nola,104
20.29568789,200126,Marissa Gould,81,21.49212868,200046,Meghann Shaughnessy,45
24.5229295,200713,Yuka Yoshida,138,22.46406571,201323,Saori Obata,221
23.37303217,200045,Tara Snyder,114,24.23271732,200040,Anna Smashnova,46
18.61738535,201419,Na Li,133,23.37850787,200009,Tamarine Tanasugarn,37
19.45516769,201295,Wynne Prakusya,122,18.75427789,201204,Iroda Tulyaganova,117
25.54962355,200010,Rita Grande,62,17.49486653,200120,Jelena Dokic,31
23.53182752,200062,Kristina Brandi,30,26.23956194,200047,Pavlina Nola,104
22.46406571,201323,Saori Obata,221,21.49212868,200046,Meghann Shaughnessy,45
24.23271732,200040,Anna Smashnova,46,23.37850787,200009,Tamarine Tanasugarn,37
17.49486653,200120,Jelena Dokic,31,18.75427789,201204,Iroda Tulyaganova,117
26.23956194,200047,Pavlina Nola,104,21.49212868,200046,Meghann Shaughnessy,45
23.37850787,200009,Tamarine Tanasugarn,37,18.75427789,201204,Iroda Tulyaganova,117
18.75427789,201204,Iroda Tulyaganova,117,21.49212868,200046,Meghann Shaughnessy,45
21.11978097,201069,Karolina Jagieniak,222,25.29500342,200086,Magdalena Maleeva,53
17.35523614,200764,Elena Bovina,149,25.31964408,200010,Rita Grande,62
20.98836413,202185,Anna Bielen Zarska,169,26.56536619,200061,Gala Leon Garcia,36
19.91512663,200092,Sandra Nacuk,111,21.59069131,200067,Patty Schnyder,29
24.05749487,200088,Adriana Gersi,65,28.22176591,200700,Silvia Farina Elia,60
21.58795346,200098,Henrieta Nagyova,66,24.06570842,200107,Paola Suarez,43
20.75564682,200025,Ludmila Cervanova,161,25.08692676,200084,Asa Svensson,40
22.99247091,200054,Sylvia Plischke,58,19.02532512,200772,Anastasia Myskina,54
18.10814511,200069,Nadia Petrova,55,17.35797399,201083,Daja Bedanova,127
26.86926762,200682,Joannette Kruger,59,21.65092402,200732,Magdalena Grzybowska,74
26.95687885,200006,Karina Habsudova,87,24.35318275,200032,Barbara Schett,17
21.43737166,200044,Denisa Chladkova,38,25.02395619,200117,Kveta Peschke,42
21.01300479,201354,Libuse Prusova,179,26.81998631,200118,Virginia Ruano Pascual,102
19.40588638,200122,Tina Pisnik,63,23.04722793,200060,Tathiana Garbin,47
25.29500342,200086,Magdalena Maleeva,53,28.25188227,200049,Conchita Martinez,6
25.31964408,200010,Rita Grande,62,26.56536619,200061,Gala Leon Garcia,36
28.22176591,200700,Silvia Farina Elia,60,21.59069131,200067,Patty Schnyder,29
25.08692676,200084,Asa Svensson,40,24.06570842,200107,Paola Suarez,43
17.35797399,201083,Daja Bedanova,127,19.02532512,200772,Anastasia Myskina,54
21.65092402,200732,Magdalena Grzybowska,74,24.35318275,200032,Barbara Schett,17
26.81998631,200118,Virginia Ruano Pascual,102,25.02395619,200117,Kveta Peschke,42
23.04722793,200060,Tathiana Garbin,47,25.61806982,200081,Anke Huber,10
28.25188227,200049,Conchita Martinez,6,26.56536619,200061,Gala Leon Garcia,36
21.59069131,200067,Patty Schnyder,29,24.06570842,200107,Paola Suarez,43
24.35318275,200032,Barbara Schett,17,19.02532512,200772,Anastasia Myskina,54
25.02395619,200117,Kveta Peschke,42,25.61806982,200081,Anke Huber,10
24.06570842,200107,Paola Suarez,43,26.56536619,200061,Gala Leon Garcia,36
19.02532512,200772,Anastasia Myskina,54,25.61806982,200081,Anke Huber,10
26.56536619,200061,Gala Leon Garcia,36,25.61806982,200081,Anke Huber,10
20.08487337,200126,Marissa Gould,76,27.38672142,200036,Nicole Pratt,50
23.51266256,200121,Alina Jidkova,89,24.14784394,201087,Mashona Washington,126
21.54414784,200110,Fabiola Zuluaga,33,24.42984257,200039,Chanda Rubin,18
17.12799452,200079,Kim Clijsters,34,21.28131417,200046,Meghann Shaughnessy,54
27.77549624,200057,Erika De Lone,75,21.43189596,200072,Cara Black,44
23.75359343,200091,Janet Lee,127,28.75564682,200064,Amanda Coetzer,12
26.02874743,200047,Pavlina Nola,97,26.12457221,200012,Jana Nejedly,73
24.85420945,200709,Rosana De Los Rios,77,23.06639288,200060,Tathiana Garbin,48
22.29705681,200068,Lilia Osterloh,58,27.84394251,200041,Amy Frazier,21
22.4421629,200119,Rita Kuti Kis,52,23.321013,200062,Kristina Brandi,35
29.34428474,200028,Maureen Drake,106,23.94524298,200063,Tatiana Panova,49
27.38672142,200036,Nicole Pratt,50,24.12594114,200128,Lindsay Davenport,2
24.14784394,201087,Mashona Washington,126,24.42984257,200039,Chanda Rubin,18
21.28131417,200046,Meghann Shaughnessy,54,26.64202601,200652,Monica Seles,5
28.75564682,200064,Amanda Coetzer,12,21.43189596,200072,Cara Black,44
26.12457221,200012,Jana Nejedly,73,19.12936345,200113,Anna Kournikova,19
23.06639288,200060,Tathiana Garbin,48,28.30663929,200016,Sandrine Testud,11
23.321013,200062,Kristina Brandi,35,27.84394251,200041,Amy Frazier,21
23.94524298,200063,Tatiana Panova,49,20.10130048,200748,Venus Williams,3
24.42984257,200039,Chanda Rubin,18,24.12594114,200128,Lindsay Davenport,2
21.43189596,200072,Cara Black,44,26.64202601,200652,Monica Seles,5
28.30663929,200016,Sandrine Testud,11,19.12936345,200113,Anna Kournikova,19
27.84394251,200041,Amy Frazier,21,20.10130048,200748,Venus Williams,3
26.64202601,200652,Monica Seles,5,24.12594114,200128,Lindsay Davenport,2
19.12936345,200113,Anna Kournikova,19,20.10130048,200748,Venus Williams,3
24.12594114,200128,Lindsay Davenport,2,20.10130048,200748,Venus Williams,3
19.05270363,200773,Stephanie Foretz Gacon,193,22.89390828,200060,Tathiana Garbin,48
26.71594798,200682,Joannette Kruger,65,25.95208761,200012,Jana Nejedly,74
22.98973306,200045,Tara Snyder,87,22.35181383,200007,Silvija Talaja,22
22.34360027,200031,Meilen Tu,117,21.24845996,200109,Nathalie Dechy,21
24.07665982,200099,Sonya Jeyaseelan,85,18.87200548,200772,Anastasia Myskina,54
24.5229295,200127,Sarah Pitkowski Malcor,45,22.31895962,200125,Corina Morariu,34
23.90417522,200088,Adriana Gersi,67,20.82956879,200070,Anne Gaelle Sidot,28
26.97604381,200080,Dominique Monami,20,23.84941821,200040,Anna Smashnova,56
29.75496235,200042,Els Callens,98,22.99520876,200009,Tamarine Tanasugarn,57
22.15468857,200093,Amelie Cocheteux,82,19.43326489,200083,Alexandra Stevenson,39
24.70362765,200048,Elena Likhovtseva,18,22.12457221,200068,Lilia Osterloh,94
24.59685147,200124,Anne Kremer,35,17.95482546,200069,Nadia Petrova,61
18.37097878,201204,Iroda Tulyaganova,172,17.08145106,201290,Daniela Hantuchova,182
21.12799452,200771,Sophie Erre,177,22.2696783,200119,Rita Kuti Kis,72
22.89390828,200060,Tathiana Garbin,48,32.59685147,200097,Nathalie Tauziat,7
25.95208761,200012,Jana Nejedly,74,22.35181383,200007,Silvija Talaja,22
18.87200548,200772,Anastasia Myskina,54,21.24845996,200109,Nathalie Dechy,21
20.82956879,200070,Anne Gaelle Sidot,28,22.31895962,200125,Corina Morariu,34
22.99520876,200009,Tamarine Tanasugarn,57,23.84941821,200040,Anna Smashnova,56
19.43326489,200083,Alexandra Stevenson,39,22.12457221,200068,Lilia Osterloh,94
17.95482546,200069,Nadia Petrova,61,17.08145106,201290,Daniela Hantuchova,182
24.14784394,200077,Jennifer Capriati,16,22.2696783,200119,Rita Kuti Kis,72
32.59685147,200097,Nathalie Tauziat,7,22.35181383,200007,Silvija Talaja,22
22.31895962,200125,Corina Morariu,34,21.24845996,200109,Nathalie Dechy,21
22.12457221,200068,Lilia Osterloh,94,23.84941821,200040,Anna Smashnova,56
17.08145106,201290,Daniela Hantuchova,182,22.2696783,200119,Rita Kuti Kis,72
21.24845996,200109,Nathalie Dechy,21,22.35181383,200007,Silvija Talaja,22
23.84941821,200040,Anna Smashnova,56,22.2696783,200119,Rita Kuti Kis,72
22.2696783,200119,Rita Kuti Kis,72,22.35181383,200007,Silvija Talaja,22
25.08145106,200081,Anke Huber,16,20.16974675,200052,Olga Barabanschikova,89
23.52908966,200107,Paola Suarez,72,26.5927447,200080,Dominique Monami,14
26.39835729,200020,Lisa Raymond,28,28.19986311,200064,Amanda Coetzer,11
24.21355236,200124,Anne Kremer,31,27.71526352,200049,Conchita Martinez,15
17.57152635,200069,Nadia Petrova,93,21.96851472,200007,Silvija Talaja,29
24.49828884,200085,Ai Sugiyama,24,20.49828884,200065,Amelie Mauresmo,10
27.69883641,200037,Sabine Appelmans,30,18.57357974,200113,Anna Kournikova,12
27.75085558,200016,Sandrine Testud,13,23.76454483,200077,Jennifer Capriati,23
20.44626968,200070,Anne Gaelle Sidot,34,19.04996578,200083,Alexandra Stevenson,45
29.31416838,200112,Julie Halard Decugis,9,28.04380561,200017,Arantxa Sanchez Vicario,17
19.59753593,200103,Evie Dominikovic,151,16.72826831,200120,Jelena Dokic,43
19.37850787,200092,Sandra Nacuk,111,24.32032854,200048,Elena Likhovtseva,18
20.16974675,200052,Olga Barabanschikova,89,19.25804244,200001,Martina Hingis,1
28.19986311,200064,Amanda Coetzer,11,26.5927447,200080,Dominique Monami,14
27.71526352,200049,Conchita Martinez,15,24.96646133,200096,Mary Pierce,5
21.96851472,200007,Silvija Talaja,29,20.49828884,200065,Amelie Mauresmo,10
23.76454483,200077,Jennifer Capriati,23,18.57357974,200113,Anna Kournikova,12
23.816564,200032,Barbara Schett,8,19.04996578,200083,Alexandra Stevenson,45
16.72826831,200120,Jelena Dokic,43,28.04380561,200017,Arantxa Sanchez Vicario,17
24.32032854,200048,Elena Likhovtseva,18,23.57015743,200128,Lindsay Davenport,2
26.5927447,200080,Dominique Monami,14,19.25804244,200001,Martina Hingis,1
24.96646133,200096,Mary Pierce,5,20.49828884,200065,Amelie Mauresmo,10
19.04996578,200083,Alexandra Stevenson,45,18.57357974,200113,Anna Kournikova,12
28.04380561,200017,Arantxa Sanchez Vicario,17,23.57015743,200128,Lindsay Davenport,2
19.25804244,200001,Martina Hingis,1,20.49828884,200065,Amelie Mauresmo,10
18.57357974,200113,Anna Kournikova,12,23.57015743,200128,Lindsay Davenport,2
23.57015743,200128,Lindsay Davenport,2,20.49828884,200065,Amelie Mauresmo,10
23.90691307,200040,Anna Smashnova,63,19.96988364,201212,Francesca Schiavone,129
25.41820671,202121,Benjamas Sangaram,402,19.61943874,201084,Nadejda Ostrovskaya,108
25.26488706,201624,Eun Ha Kim,221,19.02532512,201856,Ekaterina Sysoeva,350
20.36687201,200123,Marlene Weingartner,96,21.42368241,201284,Tatiana Poutchek,122
20.88706366,200775,Tatiana Kovaltchouk,184,22.76796715,201809,Hila Rosen,185
31.74264203,200579,Karin Kschwendt,375,19.12936345,201295,Wynne Prakusya,152
25.0294319,200706,Catalina Cristea,102,27.14852841,200014,Tzipi Obziler,171
22.14921287,200769,Giulia Casoni,85,22.91854894,200722,Francesca Lubiani,151
21.07597536,200776,Angelika Bachmann,145,17.25941136,200764,Elena Bovina,175
24.27104723,200727,Adriana Serra Zanetti,207,18.42847365,201204,Iroda Tulyaganova,166
23.39767283,200121,Alina Jidkova,92,20.43531828,201418,Ting Li,354
18.29158111,201419,Na Li,136,20.84325804,202218,Anna Zaporozhanova,314
21.47570157,201078,Eugenia Kulikovskaya,289,23.08008214,200090,Anca Barna,148
18.0862423,201370,Anastasia Rodionova,275,24.58042437,200127,Sarah Pitkowski Malcor,48
19.61943874,201084,Nadejda Ostrovskaya,108,19.96988364,201212,Francesca Schiavone,129
19.02532512,201856,Ekaterina Sysoeva,350,21.42368241,201284,Tatiana Poutchek,122
22.76796715,201809,Hila Rosen,185,26.28610541,200075,Jing Qian Yi,93
19.12936345,201295,Wynne Prakusya,152,27.14852841,200014,Tzipi Obziler,171
22.91854894,200722,Francesca Lubiani,151,17.25941136,200764,Elena Bovina,175
20.43531828,201418,Ting Li,354,18.42847365,201204,Iroda Tulyaganova,166
22.40109514,200015,Petra Mandula,106,20.84325804,202218,Anna Zaporozhanova,314
23.08008214,200090,Anca Barna,148,24.58042437,200127,Sarah Pitkowski Malcor,48
21.42368241,201284,Tatiana Poutchek,122,19.96988364,201212,Francesca Schiavone,129
27.14852841,200014,Tzipi Obziler,171,26.28610541,200075,Jing Qian Yi,93
17.25941136,200764,Elena Bovina,175,18.42847365,201204,Iroda Tulyaganova,166
20.84325804,202218,Anna Zaporozhanova,314,24.58042437,200127,Sarah Pitkowski Malcor,48
26.28610541,200075,Jing Qian Yi,93,19.96988364,201212,Francesca Schiavone,129
24.58042437,200127,Sarah Pitkowski Malcor,48,18.42847365,201204,Iroda Tulyaganova,166
19.96988364,201212,Francesca Schiavone,129,18.42847365,201204,Iroda Tulyaganova,166
19.05544148,201429,Rika Fujiwara,251,24.28199863,201085,Shinobu Asagoe,69
27.59753593,200036,Nicole Pratt,54,22.65297741,200119,Rita Kuti Kis,58
24.23271732,200040,Anna Smashnova,46,22.52429843,200030,Miroslava Vavrinec,109
21.01026694,201205,Tracy Almeda Singian,205,23.53182752,200062,Kristina Brandi,30
22.46406571,201323,Saori Obata,221,23.37303217,200045,Tara Snyder,114
17.58795346,201083,Daja Bedanova,60,22.50787132,200068,Lilia Osterloh,47
18.75427789,201204,Iroda Tulyaganova,117,23.37850787,200009,Tamarine Tanasugarn,37
24.5229295,200713,Yuka Yoshida,138,24.29568789,200107,Paola Suarez,42
21.49212868,200046,Meghann Shaughnessy,45,27.09924709,200682,Joannette Kruger,61
25.54962355,200010,Rita Grande,62,21.75496235,200110,Fabiola Zuluaga,52
23.27720739,200060,Tathiana Garbin,38,23.22245038,200054,Sylvia Plischke,57
25.17727584,200106,Angeles Montolio,59,19.45516769,201295,Wynne Prakusya,122
17.7303217,200777,Marta Marrero,70,22.70225873,200125,Corina Morariu,48
24.28199863,201085,Shinobu Asagoe,69,30.0807666,200112,Julie Halard Decugis,18
22.65297741,200119,Rita Kuti Kis,58,22.52429843,200030,Miroslava Vavrinec,109
23.53182752,200062,Kristina Brandi,30,23.37303217,200045,Tara Snyder,114
22.50787132,200068,Lilia Osterloh,47,23.37850787,200009,Tamarine Tanasugarn,37
24.29568789,200107,Paola Suarez,42,27.09924709,200682,Joannette Kruger,61
21.75496235,200110,Fabiola Zuluaga,52,23.96440794,200091,Janet Lee,126
19.45516769,201295,Wynne Prakusya,122,23.22245038,200054,Sylvia Plischke,57
22.70225873,200125,Corina Morariu,48,28.05475702,200041,Amy Frazier,20
22.52429843,200030,Miroslava Vavrinec,109,30.0807666,200112,Julie Halard Decugis,18
23.37303217,200045,Tara Snyder,114,23.37850787,200009,Tamarine Tanasugarn,37
23.96440794,200091,Janet Lee,126,27.09924709,200682,Joannette Kruger,61
23.22245038,200054,Sylvia Plischke,57,28.05475702,200041,Amy Frazier,20
23.37850787,200009,Tamarine Tanasugarn,37,30.0807666,200112,Julie Halard Decugis,18
27.09924709,200682,Joannette Kruger,61,28.05475702,200041,Amy Frazier,20
28.05475702,200041,Amy Frazier,20,30.0807666,200112,Julie Halard Decugis,18
22.6146475,200119,Rita Kuti Kis,56,22.48596851,200030,Miroslava Vavrinec,116
24.48459959,200713,Yuka Yoshida,141,24.24366872,201085,Shinobu Asagoe,84
19.77823409,200083,Alexandra Stevenson,77,25.22655715,200085,Ai Sugiyama,30
23.23887748,200060,Tathiana Garbin,40,27.55920602,200036,Nicole Pratt,55
27.06091718,200682,Joannette Kruger,62,22.66392882,200125,Corina Morariu,52
23.18412047,200054,Sylvia Plischke,58,23.4934976,200062,Kristina Brandi,29
21.71663244,200110,Fabiola Zuluaga,37,28.0164271,200041,Amy Frazier,23
22.46954141,200068,Lilia Osterloh,45,25.13894593,200106,Angeles Montolio,61
24.19438741,200040,Anna Smashnova,43,17.54962355,201083,Daja Bedanova,85
21.45379877,200046,Meghann Shaughnessy,44,17.45653662,200120,Jelena Dokic,31
25.51129363,200010,Rita Grande,60,16.40793977,200111,Lina Krasnoroutskaya,118
24.25735797,200107,Paola Suarez,42,23.34017796,200009,Tamarine Tanasugarn,39
22.48596851,200030,Miroslava Vavrinec,116,26.81451061,200652,Monica Seles,5
25.22655715,200085,Ai Sugiyama,30,24.24366872,201085,Shinobu Asagoe,84
27.55920602,200036,Nicole Pratt,55,30.04243669,200112,Julie Halard Decugis,19
22.66392882,200125,Corina Morariu,52,23.4934976,200062,Kristina Brandi,29
25.13894593,200106,Angeles Montolio,61,28.0164271,200041,Amy Frazier,23
21.22655715,200065,Amelie Mauresmo,14,17.54962355,201083,Daja Bedanova,85
16.40793977,200111,Lina Krasnoroutskaya,118,17.45653662,200120,Jelena Dokic,31
23.34017796,200009,Tamarine Tanasugarn,39,18.99794661,200033,Serena Williams,8
24.24366872,201085,Shinobu Asagoe,84,26.81451061,200652,Monica Seles,5
23.4934976,200062,Kristina Brandi,29,30.04243669,200112,Julie Halard Decugis,19
28.0164271,200041,Amy Frazier,23,17.54962355,201083,Daja Bedanova,85
17.45653662,200120,Jelena Dokic,31,18.99794661,200033,Serena Williams,8
26.81451061,200652,Monica Seles,5,30.04243669,200112,Julie Halard Decugis,19
17.54962355,201083,Daja Bedanova,85,18.99794661,200033,Serena Williams,8
30.04243669,200112,Julie Halard Decugis,19,18.99794661,200033,Serena Williams,8
22.68856947,200009,Tamarine Tanasugarn,61,26.47501711,200020,Lisa Raymond,27
23.54277892,200040,Anna Smashnova,52,26.90759754,200036,Nicole Pratt,62
20.5229295,200070,Anne Gaelle Sidot,33,18.65023956,200113,Anna Kournikova,11
25.3853525,200066,Cristina Torrens Valero,51,28.79397673,200116,Natalia Zvereva,28
22.23134839,200035,Maria Sanchez Lorenzo,70,19.1266256,200083,Alexandra Stevenson,35
